EmployeeID,Age,Gender,MaritalStatus,Department,DistanceFromHome,Education,EducationField,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TotalWorkingYears,ManagerChangesLast2Yrs,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TrainingTimesLastYear,Attrition
E101109,18,Female,Single,Research & Development,7,1,Human Resources,Healthcare Representative,3,2,1,1,1,4,13,1,15561,11,2,Yes,Travel_Rarely,2,3,4,3,4,3,1,Yes
E101110,49,Male,Single,Research & Development,23,5,Human Resources,Manager,5,11,5,5,8,2,12,0,17080,18,2,No,Non-Travel,2,2,4,4,4,3,1,No
E101111,30,Male,Single,Sales,15,3,Marketing,Sales Executive,1,0,0,0,0,9,6,1,6937,24,1,No,Travel_Rarely,2,4,2,2,4,3,2,Yes
E101112,47,Male,Married,Research & Development,16,3,Technical Degree,Healthcare Representative,1,2,1,0,0,4,16,1,8684,11,3,No,Travel_Rarely,4,1,1,4,4,3,4,No
E101113,40,Male,Married,Research & Development,27,1,Life Sciences,Manufacturing Director,2,0,0,0,0,6,12,1,9840,13,3,Yes,Travel_Frequently,3,1,1,1,4,3,2,No
E101114,36,Male,Divorced,Research & Development,8,5,Other,Manager,1,0,0,0,0,8,2,0,6203,19,3,No,Non-Travel,4,3,3,4,4,3,4,No
E101115,49,Female,Single,Sales,10,3,Technical Degree,Sales Executive,5,0,0,0,0,1,8,2,19823,14,3,No,Travel_Rarely,4,2,4,1,1,3,6,No
E101116,47,Female,Married,Research & Development,4,3,Other,Laboratory Technician,2,2,0,0,0,8,7,1,10504,20,2,Yes,Travel_Rarely,2,4,4,3,1,3,2,No
E101117,46,Female,Married,Research & Development,19,3,Technical Degree,Manufacturing Director,4,5,3,0,1,9,12,1,18578,23,1,Yes,Travel_Rarely,4,2,1,3,3,4,5,Yes
E101118,46,Male,Single,Sales,19,5,Technical Degree,Manager,4,1,0,0,0,5,13,0,17381,19,3,No,Travel_Rarely,2,4,4,3,2,3,3,No
E101119,47,Female,Married,Human Resources,28,1,Human Resources,Manager,2,9,5,0,2,5,21,0,12502,11,3,No,Travel_Rarely,1,3,4,1,1,3,4,No
E101120,33,Female,Single,Research & Development,21,3,Life Sciences,Manager,2,2,0,0,0,2,2,0,8625,18,1,No,Travel_Rarely,1,3,2,2,2,3,5,No
E101121,57,Male,Married,Sales,27,4,Technical Degree,Sales Executive,2,17,7,5,8,9,18,0,10159,13,2,No,Travel_Rarely,4,1,3,1,3,4,1,No
E101122,36,Female,Married,Research & Development,15,5,Marketing,Manufacturing Director,3,15,13,4,13,8,20,0,14198,21,2,Yes,Travel_Rarely,3,2,3,4,1,3,1,No
E101123,35,Male,Single,Research & Development,14,2,Other,Laboratory Technician,5,7,3,0,3,3,9,0,20624,17,2,No,Travel_Frequently,2,3,3,4,3,3,4,No
E101124,18,Male,Single,Research & Development,1,1,Human Resources,Healthcare Representative,5,13,10,3,6,4,13,0,18177,12,3,No,Travel_Frequently,4,2,2,1,1,3,2,No
E101125,31,Male,Married,Sales,16,4,Other,Sales Executive,4,6,5,1,3,2,11,0,17519,23,3,No,Travel_Rarely,4,3,3,3,1,3,6,No
E101126,19,Male,Divorced,Sales,10,3,Marketing,Sales Executive,4,11,10,1,3,4,15,1,16556,17,3,Yes,Travel_Frequently,3,4,3,3,4,3,3,No
E101127,45,Male,Married,Sales,19,2,Marketing,Sales Representative,4,1,0,0,0,7,13,2,18355,17,2,Yes,Travel_Frequently,2,4,1,4,2,3,3,Yes
E101128,47,Female,Married,Research & Development,22,1,Technical Degree,Laboratory Technician,1,2,1,0,0,7,10,1,5941,19,3,No,Travel_Rarely,4,1,1,4,3,3,0,No
E101129,55,Female,Married,Research & Development,3,5,Marketing,Research Scientist,4,6,5,3,3,7,11,0,17457,12,0,No,Travel_Rarely,3,3,3,2,4,3,4,No
E101130,21,Female,Divorced,Sales,5,2,Life Sciences,Sales Representative,2,2,0,0,1,5,6,0,10052,18,1,No,Travel_Rarely,2,1,2,2,1,3,3,No
E101131,18,Female,Divorced,Sales,9,2,Marketing,Manager,4,9,3,1,6,0,9,0,18546,15,0,No,Travel_Frequently,1,1,2,2,1,3,2,No
E101132,25,Male,Married,Research & Development,18,4,Technical Degree,Manager,2,10,2,1,3,9,24,1,12534,20,0,Yes,Travel_Rarely,3,3,2,4,3,3,2,No
E101133,46,Female,Married,Human Resources,11,1,Other,Manager,3,1,0,0,0,5,1,0,13306,19,3,No,Travel_Frequently,4,3,4,2,2,3,1,No
E101134,56,Male,Divorced,Research & Development,16,4,Marketing,Manufacturing Director,1,8,7,0,2,9,18,1,8814,18,1,No,Travel_Rarely,1,4,4,4,3,3,3,No
E101135,20,Male,Married,Human Resources,2,4,Human Resources,Human Resources,1,0,0,0,0,6,0,0,5999,13,0,No,Travel_Rarely,2,1,2,4,1,3,3,Yes
E101136,49,Male,Married,Research & Development,12,3,Human Resources,Laboratory Technician,5,2,1,0,0,8,8,1,18234,13,2,No,Travel_Rarely,3,4,1,1,4,3,2,No
E101137,27,Male,Single,Sales,22,5,Human Resources,Manager,3,3,2,0,1,7,8,1,14508,21,2,Yes,Travel_Rarely,1,2,4,2,3,3,1,Yes
E101138,27,Male,Divorced,Research & Development,6,2,Other,Research Scientist,2,1,0,0,0,7,14,0,11365,22,2,Yes,Travel_Frequently,1,2,2,1,4,3,3,Yes
E101139,36,Male,Divorced,Research & Development,11,1,Medical,Research Scientist,3,4,2,2,2,6,8,0,12763,20,2,No,Travel_Rarely,4,1,4,1,2,4,6,No
E101140,51,Male,Single,Research & Development,27,5,Human Resources,Manager,1,4,0,0,3,1,7,0,6953,18,1,No,Travel_Rarely,1,1,4,2,2,3,6,Yes
E101141,50,Female,Married,Human Resources,8,5,Human Resources,Human Resources,2,1,0,0,0,0,11,1,11347,19,2,Yes,Non-Travel,4,3,4,4,4,3,2,No
E101142,40,Male,Married,Sales,12,1,Medical,Sales Representative,3,7,3,3,3,1,20,0,16569,12,1,No,Travel_Rarely,2,3,4,4,2,3,1,No
E101143,45,Male,Single,Sales,29,5,Other,Sales Executive,1,4,2,1,1,5,16,2,8654,13,1,No,Travel_Rarely,4,1,2,4,4,3,1,No
E101144,49,Male,Divorced,Research & Development,27,3,Human Resources,Laboratory Technician,2,1,0,0,0,1,13,0,9911,24,1,No,Travel_Frequently,3,1,4,2,4,3,2,No
E101145,24,Female,Single,Sales,2,5,Technical Degree,Sales Executive,2,1,0,0,0,9,11,0,9979,24,1,Yes,Travel_Rarely,1,2,3,4,4,3,1,Yes
E101146,46,Male,Single,Sales,9,3,Other,Sales Representative,1,10,9,2,9,3,17,0,6833,18,3,Yes,Travel_Rarely,2,4,2,1,2,3,5,Yes
E101147,25,Male,Married,Sales,15,2,Human Resources,Sales Representative,2,9,5,3,4,9,19,1,10333,12,0,Yes,Travel_Frequently,4,2,2,3,4,3,5,No
E101148,18,Male,Married,Sales,2,2,Human Resources,Sales Representative,1,1,0,0,0,2,8,2,7424,18,3,No,Travel_Frequently,4,2,2,2,2,3,1,No
E101149,20,Male,Single,Research & Development,29,4,Medical,Manager,4,0,0,0,0,5,4,0,15121,15,0,Yes,Travel_Rarely,4,4,4,3,4,4,0,No
E101150,41,Male,Married,Sales,1,3,Technical Degree,Manager,4,8,3,1,6,7,22,3,18588,16,3,No,Travel_Rarely,2,1,2,1,4,3,1,No
E101151,40,Male,Married,Research & Development,10,2,Other,Manufacturing Director,2,4,1,2,3,5,7,0,10224,24,2,Yes,Travel_Rarely,2,1,1,3,2,3,6,No
E101152,25,Male,Single,Research & Development,2,5,Marketing,Manager,2,0,0,0,0,1,14,1,11474,20,1,No,Non-Travel,3,2,3,1,4,3,3,Yes
E101153,54,Male,Single,Research & Development,12,1,Life Sciences,Laboratory Technician,1,4,1,0,3,4,5,0,5700,25,2,No,Travel_Rarely,2,2,1,3,4,3,1,Yes
E101154,20,Male,Married,Sales,23,1,Technical Degree,Sales Executive,2,3,1,0,0,5,9,0,9395,22,2,Yes,Travel_Rarely,4,4,3,3,2,3,3,Yes
E101155,50,Female,Single,Research & Development,8,3,Marketing,Healthcare Representative,5,7,4,3,3,8,11,1,19512,14,2,No,Non-Travel,2,3,3,4,1,3,2,No
E101156,45,Male,Divorced,Sales,5,4,Technical Degree,Sales Representative,4,1,0,0,0,5,3,1,15025,13,3,No,Travel_Frequently,4,3,4,3,3,4,1,No
E101157,25,Male,Divorced,Research & Development,22,5,Marketing,Manager,2,3,1,1,1,9,11,1,11700,18,2,No,Travel_Frequently,3,1,3,1,2,3,2,Yes
E101158,51,Male,Divorced,Research & Development,28,3,Marketing,Research Scientist,2,0,0,0,0,4,8,0,10850,19,1,No,Travel_Rarely,3,3,3,1,4,3,4,Yes
E101159,52,Female,Single,Research & Development,1,1,Technical Degree,Research Scientist,3,15,7,0,4,0,25,2,15007,25,1,No,Travel_Rarely,4,1,1,1,3,3,6,No
E101160,49,Male,Divorced,Research & Development,15,3,Medical,Laboratory Technician,2,7,4,0,1,9,21,0,12719,23,0,No,Travel_Rarely,2,1,3,2,3,3,5,No
E101161,41,Male,Married,Research & Development,6,5,Technical Degree,Laboratory Technician,5,6,4,1,1,4,16,1,19486,25,3,No,Travel_Rarely,2,1,2,1,4,3,1,No
E101162,31,Female,Married,Research & Development,12,2,Technical Degree,Healthcare Representative,4,5,4,0,4,4,14,0,18436,18,1,No,Travel_Rarely,1,4,2,2,4,3,2,No
E101163,49,Male,Single,Research & Development,8,5,Marketing,Manager,3,2,0,0,1,5,15,1,12747,19,1,Yes,Travel_Rarely,3,2,3,1,1,3,4,No
E101164,60,Male,Single,Research & Development,13,2,Life Sciences,Manager,1,12,10,4,7,6,22,0,9021,11,3,No,Non-Travel,3,3,2,2,4,3,3,No
E101165,33,Male,Married,Research & Development,19,2,Marketing,Manufacturing Director,1,0,0,0,0,3,7,0,6454,15,2,No,Travel_Rarely,4,4,4,3,3,3,3,No
E101166,21,Female,Married,Research & Development,27,2,Human Resources,Manufacturing Director,4,8,5,3,5,6,8,0,14345,22,1,No,Travel_Rarely,1,3,2,3,4,3,5,No
E101167,54,Male,Single,Human Resources,1,3,Technical Degree,Manager,1,1,0,0,0,4,12,2,6654,17,2,Yes,Travel_Rarely,2,4,4,1,3,3,5,Yes
E101168,38,Female,Married,Human Resources,11,1,Other,Human Resources,5,1,0,0,0,5,3,1,18307,18,1,No,Travel_Rarely,4,3,3,2,2,4,6,No
E101169,31,Female,Single,Research & Development,20,3,Technical Degree,Manufacturing Director,2,3,2,0,2,3,4,1,10081,24,0,No,Travel_Frequently,2,3,4,4,2,3,6,No
E101170,48,Male,Married,Research & Development,1,1,Medical,Manufacturing Director,4,7,3,1,3,7,10,0,14386,21,2,No,Travel_Rarely,2,2,4,4,3,3,3,No
E101171,35,Male,Married,Sales,8,5,Other,Sales Executive,3,9,4,5,5,8,10,0,13936,12,1,No,Travel_Rarely,2,3,3,4,2,3,3,No
E101172,24,Male,Divorced,Human Resources,5,4,Marketing,Manager,2,4,3,1,0,1,15,1,11393,22,3,No,Travel_Rarely,1,4,3,3,1,3,3,No
E101173,27,Male,Divorced,Sales,17,5,Medical,Manager,1,2,0,0,1,3,12,0,7469,21,3,No,Travel_Rarely,3,3,4,3,3,3,0,No
E101174,24,Male,Married,Research & Development,8,3,Technical Degree,Research Scientist,1,14,4,6,11,7,21,0,8862,24,3,No,Non-Travel,3,2,1,2,3,3,6,No
E101175,50,Female,Married,Sales,25,3,Marketing,Manager,3,1,0,0,0,7,1,0,11040,14,1,No,Travel_Frequently,2,3,3,1,4,3,5,Yes
E101176,40,Female,Married,Sales,10,1,Marketing,Manager,5,8,2,0,6,8,11,1,20337,17,2,No,Travel_Frequently,1,4,3,3,1,3,2,No
E101177,38,Female,Divorced,Research & Development,2,3,Human Resources,Manager,3,4,2,1,2,2,8,1,14788,15,0,Yes,Travel_Rarely,2,3,1,1,4,3,4,No
E101178,36,Male,Married,Human Resources,9,2,Human Resources,Human Resources,4,2,1,0,1,0,15,1,17668,11,0,No,Travel_Rarely,2,2,2,4,1,4,4,No
E101179,36,Female,Single,Sales,24,3,Life Sciences,Manager,3,0,0,0,0,8,9,1,13620,23,1,No,Travel_Rarely,4,2,1,4,1,3,1,No
E101180,53,Female,Single,Research & Development,23,1,Human Resources,Healthcare Representative,1,2,0,1,1,0,5,2,6746,24,1,No,Travel_Rarely,1,2,2,1,1,3,2,Yes
E101181,46,Female,Married,Sales,3,1,Other,Sales Representative,5,1,0,0,0,2,8,0,18486,12,1,No,Travel_Rarely,1,2,1,2,3,3,5,No
E101182,35,Male,Married,Sales,18,2,Marketing,Sales Representative,5,0,0,0,0,2,1,2,19739,15,2,No,Non-Travel,3,1,4,4,2,3,0,No
E101183,19,Female,Divorced,Research & Development,7,1,Human Resources,Healthcare Representative,3,0,0,0,0,8,8,0,14690,16,3,No,Travel_Frequently,3,2,3,2,2,3,0,No
E101184,18,Male,Single,Research & Development,15,4,Life Sciences,Manager,4,2,1,0,1,0,3,0,13362,11,2,No,Non-Travel,2,3,1,4,4,3,2,No
E101185,22,Male,Married,Sales,21,5,Technical Degree,Manager,1,4,3,1,3,6,5,0,6999,22,2,No,Travel_Rarely,4,3,3,3,4,3,3,No
E101186,37,Male,Divorced,Research & Development,22,3,Other,Laboratory Technician,2,9,7,4,5,1,21,1,10455,13,1,No,Non-Travel,4,3,2,4,2,3,3,No
E101187,28,Female,Divorced,Sales,20,4,Human Resources,Sales Representative,5,1,0,0,0,6,2,0,18492,16,0,No,Travel_Rarely,4,3,4,2,2,4,2,No
E101188,59,Female,Married,Research & Development,18,3,Marketing,Healthcare Representative,3,2,0,0,1,0,13,1,15103,16,2,Yes,Travel_Frequently,2,1,3,3,1,3,5,Yes
E101189,19,Male,Married,Human Resources,25,4,Technical Degree,Manager,4,2,1,0,1,9,11,4,18235,17,0,Yes,Travel_Rarely,3,1,1,4,4,3,4,Yes
E101190,20,Male,Single,Human Resources,3,3,Marketing,Human Resources,4,3,0,1,2,9,10,0,18440,20,1,No,Travel_Rarely,1,1,1,3,4,3,3,No
E101191,40,Male,Divorced,Research & Development,28,2,Technical Degree,Research Scientist,1,8,7,2,2,7,10,0,7811,22,2,No,Travel_Rarely,2,3,4,3,4,3,1,No
E101192,29,Male,Single,Research & Development,23,1,Other,Manufacturing Director,5,4,2,1,3,9,13,0,19741,24,3,Yes,Travel_Rarely,4,4,2,4,4,3,5,No
E101193,37,Male,Divorced,Human Resources,14,1,Marketing,Human Resources,1,9,6,0,5,9,19,1,8354,24,3,No,Travel_Rarely,4,4,4,1,2,3,5,No
E101194,22,Male,Married,Sales,24,2,Human Resources,Sales Representative,2,3,0,0,2,1,16,2,10464,13,2,No,Travel_Rarely,2,3,4,1,2,3,0,Yes
E101195,54,Female,Married,Research & Development,2,4,Human Resources,Laboratory Technician,2,4,2,1,2,2,13,0,9991,11,3,No,Travel_Rarely,4,2,3,2,3,3,6,No
E101196,55,Male,Single,Human Resources,14,5,Life Sciences,Manager,2,2,0,0,0,7,16,0,10597,23,2,Yes,Non-Travel,1,2,2,2,3,3,3,No
E101197,47,Male,Married,Sales,22,4,Technical Degree,Sales Representative,4,8,3,1,3,2,21,2,19119,17,3,No,Travel_Rarely,2,3,4,4,2,3,4,No
E101198,26,Male,Married,Sales,11,1,Life Sciences,Sales Representative,5,12,6,0,6,0,19,0,20788,22,1,Yes,Travel_Frequently,1,2,3,3,1,3,5,No
E101199,51,Female,Single,Human Resources,16,5,Medical,Human Resources,1,5,1,0,4,8,11,0,7681,21,3,Yes,Travel_Rarely,3,2,3,3,2,3,3,Yes
E101200,52,Female,Married,Research & Development,8,3,Human Resources,Manager,1,8,4,3,6,7,17,1,8309,13,3,Yes,Travel_Rarely,4,4,2,1,1,3,3,No
E101201,39,Female,Divorced,Sales,7,5,Technical Degree,Sales Executive,2,0,0,0,0,3,3,0,7927,15,1,No,Travel_Frequently,4,3,2,1,4,4,0,No
E101202,41,Male,Married,Sales,11,4,Other,Sales Representative,5,11,9,0,7,7,17,3,21342,14,1,Yes,Travel_Frequently,3,1,3,3,3,3,1,No
E101203,34,Male,Married,Research & Development,3,2,Life Sciences,Healthcare Representative,5,1,0,0,0,4,11,1,19442,22,3,Yes,Travel_Rarely,3,4,2,3,1,3,5,No
E101204,27,Male,Single,Research & Development,17,3,Other,Laboratory Technician,3,1,0,0,0,2,8,0,12890,25,0,Yes,Non-Travel,3,3,3,2,4,4,6,Yes
E101205,47,Female,Married,Research & Development,14,4,Other,Manager,5,0,0,0,0,0,5,1,20924,11,0,No,Travel_Frequently,4,3,2,3,2,3,1,No
E101206,40,Female,Single,Human Resources,6,3,Other,Manager,5,16,10,7,6,9,21,0,21320,22,2,No,Travel_Frequently,3,4,2,3,3,3,4,No
E101207,49,Female,Married,Sales,8,5,Life Sciences,Sales Executive,1,9,5,4,2,4,11,1,7832,17,3,Yes,Travel_Rarely,2,2,2,4,2,3,6,No
E101208,34,Female,Divorced,Research & Development,22,1,Medical,Laboratory Technician,5,12,7,6,2,5,16,1,21723,24,2,No,Travel_Frequently,3,2,1,3,4,4,2,No
E101209,34,Female,Married,Research & Development,5,4,Life Sciences,Healthcare Representative,5,9,7,3,1,3,18,0,20987,23,1,No,Travel_Rarely,2,4,2,1,4,3,2,No
E101210,31,Male,Single,Research & Development,27,2,Marketing,Research Scientist,1,3,1,0,2,6,4,1,6651,14,3,Yes,Travel_Rarely,2,3,1,1,2,3,6,No
E101211,26,Female,Married,Sales,28,5,Human Resources,Manager,5,12,6,4,4,2,23,0,18315,11,1,Yes,Travel_Rarely,1,1,3,2,4,3,2,Yes
E101212,57,Male,Married,Human Resources,8,4,Life Sciences,Manager,1,17,13,0,6,6,21,1,7053,21,3,Yes,Travel_Frequently,2,3,4,2,4,3,4,No
E101213,19,Male,Married,Research & Development,2,2,Life Sciences,Manager,3,3,0,0,0,0,7,1,11322,16,3,No,Travel_Rarely,2,1,4,4,1,3,5,No
E101214,42,Male,Divorced,Research & Development,15,4,Medical,Manufacturing Director,4,0,0,0,0,6,6,1,15719,14,1,No,Travel_Rarely,3,1,4,2,2,3,3,No
E101215,56,Male,Divorced,Research & Development,12,5,Marketing,Healthcare Representative,1,5,2,1,2,0,8,2,6131,23,3,Yes,Non-Travel,4,3,3,3,2,3,1,No
E101216,26,Male,Married,Sales,17,4,Life Sciences,Sales Representative,1,18,11,2,5,0,31,1,10788,14,3,Yes,Travel_Rarely,3,3,2,3,3,3,1,No
E101217,39,Male,Married,Research & Development,1,3,Human Resources,Research Scientist,5,10,8,0,6,1,20,0,21165,25,2,No,Travel_Frequently,1,3,1,4,1,4,3,No
E101218,60,Male,Single,Research & Development,15,5,Human Resources,Laboratory Technician,1,9,3,3,6,1,14,1,7739,12,1,No,Travel_Rarely,1,1,3,1,1,3,5,No
E101219,21,Male,Single,Research & Development,14,4,Life Sciences,Laboratory Technician,2,13,11,7,5,3,21,0,10662,11,0,No,Travel_Rarely,4,2,4,3,4,3,6,No
E101220,43,Male,Married,Human Resources,20,1,Other,Manager,2,11,10,1,6,0,14,0,10014,13,0,Yes,Travel_Rarely,2,1,4,3,3,3,1,No
E101221,46,Male,Married,Research & Development,22,4,Other,Research Scientist,3,7,4,2,3,3,17,1,13442,20,3,No,Travel_Rarely,1,1,4,4,3,4,5,No
E101222,51,Male,Married,Research & Development,16,3,Marketing,Manufacturing Director,1,6,5,0,1,1,19,0,8455,15,2,Yes,Travel_Frequently,4,1,4,1,1,3,6,Yes
E101223,40,Male,Married,Research & Development,29,2,Human Resources,Laboratory Technician,5,1,0,0,0,3,6,3,19068,22,3,No,Travel_Rarely,3,4,1,2,3,3,6,No
E101224,54,Female,Single,Sales,9,2,Other,Sales Executive,5,4,3,0,3,3,16,1,20528,19,2,Yes,Travel_Rarely,3,2,4,3,1,4,6,Yes
E101225,28,Female,Married,Research & Development,1,2,Human Resources,Manufacturing Director,4,3,1,1,2,8,14,0,17448,24,3,Yes,Travel_Rarely,3,1,1,1,3,3,1,Yes
E101226,23,Female,Single,Research & Development,28,1,Marketing,Laboratory Technician,3,9,4,1,3,8,17,2,15280,25,0,No,Travel_Rarely,2,1,4,4,1,3,2,No
E101227,35,Female,Single,Research & Development,17,3,Marketing,Research Scientist,5,3,1,1,2,0,12,0,17489,17,1,No,Travel_Rarely,2,4,3,4,1,3,2,No
E101228,38,Male,Divorced,Research & Development,29,5,Other,Healthcare Representative,4,0,0,0,0,4,11,0,18000,14,2,No,Travel_Rarely,4,1,1,1,4,3,0,No
E101229,59,Female,Single,Research & Development,13,2,Life Sciences,Laboratory Technician,5,0,0,0,0,6,0,1,18850,18,3,Yes,Travel_Frequently,1,2,1,4,4,3,0,No
E101230,53,Male,Married,Research & Development,21,3,Technical Degree,Laboratory Technician,4,5,4,0,2,3,12,1,17589,22,3,No,Travel_Rarely,3,1,3,2,3,3,1,No
E101231,58,Male,Single,Research & Development,26,4,Medical,Research Scientist,2,3,2,0,2,4,3,0,8780,14,2,No,Travel_Rarely,2,2,4,1,4,3,2,No
E101232,55,Female,Divorced,Research & Development,21,1,Technical Degree,Laboratory Technician,2,2,0,1,1,1,5,2,9241,16,2,No,Travel_Rarely,2,2,4,2,2,3,5,No
E101233,51,Male,Married,Research & Development,5,3,Technical Degree,Manufacturing Director,5,0,0,0,0,2,2,0,17228,22,0,No,Travel_Rarely,1,3,2,4,2,4,0,No
E101234,34,Female,Single,Sales,10,3,Human Resources,Sales Representative,3,3,2,0,0,6,6,2,14663,11,2,Yes,Travel_Rarely,3,4,2,2,3,3,0,Yes
E101235,54,Female,Married,Sales,6,5,Marketing,Sales Representative,1,0,0,0,0,9,13,0,7253,24,3,No,Travel_Frequently,3,4,1,2,1,4,2,No
E101236,42,Female,Married,Research & Development,24,3,Human Resources,Manager,3,2,0,0,1,6,8,0,15003,16,0,No,Travel_Rarely,1,4,2,2,4,4,5,No
E101237,55,Female,Divorced,Sales,19,5,Other,Sales Representative,3,2,1,1,0,3,14,0,13737,20,0,No,Travel_Rarely,4,3,3,2,3,3,0,No
E101238,29,Male,Single,Sales,25,1,Medical,Manager,1,3,1,0,2,0,16,1,6979,15,1,No,Travel_Rarely,4,3,3,1,2,3,3,No
E101239,40,Male,Divorced,Research & Development,13,1,Other,Research Scientist,2,3,1,1,1,0,11,1,10242,24,1,No,Travel_Rarely,1,2,3,4,1,3,6,Yes
E101240,59,Male,Divorced,Research & Development,1,4,Life Sciences,Manufacturing Director,2,1,0,0,0,3,9,0,8601,12,1,No,Travel_Rarely,1,4,1,4,4,3,5,No
E101241,39,Male,Divorced,Research & Development,20,5,Medical,Manager,1,9,6,2,4,3,18,0,8814,11,2,No,Travel_Rarely,4,3,3,3,1,3,3,No
E101242,38,Female,Married,Human Resources,25,5,Human Resources,Human Resources,4,2,0,0,0,5,2,0,17025,23,0,No,Travel_Rarely,1,3,1,2,1,3,2,No
E101243,44,Female,Married,Research & Development,15,2,Human Resources,Laboratory Technician,3,1,0,0,0,6,15,0,14841,16,2,No,Travel_Rarely,3,3,1,2,4,4,2,No
E101244,48,Female,Married,Research & Development,14,2,Other,Laboratory Technician,5,0,0,0,0,8,9,0,20225,21,0,No,Travel_Rarely,4,2,3,3,4,3,0,No
E101245,23,Male,Married,Sales,8,4,Human Resources,Sales Representative,2,1,0,0,0,8,1,1,9236,12,3,No,Travel_Rarely,4,1,3,3,2,4,1,No
E101246,44,Male,Married,Research & Development,10,1,Human Resources,Healthcare Representative,5,0,0,0,0,9,8,2,22359,19,2,No,Travel_Frequently,4,3,1,2,2,3,4,No
E101247,57,Male,Married,Research & Development,9,2,Technical Degree,Manufacturing Director,1,0,0,0,0,4,3,1,5656,19,0,Yes,Travel_Rarely,3,3,3,4,1,4,3,No
E101248,51,Male,Married,Research & Development,17,3,Life Sciences,Healthcare Representative,5,4,2,2,1,9,15,1,22003,11,1,No,Travel_Rarely,1,3,2,3,1,3,3,No
E101249,29,Female,Married,Research & Development,9,1,Technical Degree,Manager,5,4,1,2,3,2,16,0,20918,25,1,Yes,Travel_Rarely,2,4,1,2,2,3,5,No
E101250,24,Male,Divorced,Research & Development,3,3,Human Resources,Laboratory Technician,3,3,1,1,0,2,16,0,16021,15,3,No,Non-Travel,2,4,4,4,2,3,5,No
E101251,27,Male,Single,Sales,11,5,Marketing,Sales Representative,1,7,2,4,5,5,9,3,7446,18,2,No,Travel_Rarely,3,3,1,1,1,3,2,No
E101252,34,Male,Divorced,Research & Development,12,1,Technical Degree,Laboratory Technician,5,0,0,0,0,0,12,0,22922,14,0,No,Non-Travel,3,2,3,3,3,3,6,No
E101253,43,Female,Married,Research & Development,10,4,Human Resources,Research Scientist,2,13,10,3,12,6,21,3,11722,13,1,No,Travel_Rarely,1,1,3,3,3,3,1,No
E101254,38,Female,Divorced,Research & Development,25,5,Human Resources,Manager,1,0,0,0,0,2,4,0,5632,15,0,No,Non-Travel,2,4,1,4,3,3,2,No
E101255,45,Male,Married,Sales,17,5,Life Sciences,Manager,2,5,3,2,0,4,16,1,10831,15,2,No,Travel_Rarely,4,1,1,1,4,3,0,No
E101256,19,Male,Married,Human Resources,17,3,Other,Manager,4,0,0,0,0,6,5,1,16907,18,1,No,Travel_Rarely,3,3,4,4,2,3,1,No
E101257,60,Male,Divorced,Human Resources,25,5,Medical,Manager,5,10,7,2,8,6,10,1,21321,16,3,No,Travel_Rarely,2,4,4,3,3,3,0,No
E101258,18,Male,Single,Sales,11,2,Technical Degree,Sales Representative,1,3,1,0,1,8,3,1,5151,25,3,Yes,Travel_Rarely,4,1,1,1,3,3,3,Yes
E101259,53,Female,Divorced,Research & Development,22,1,Technical Degree,Manager,2,0,0,0,0,0,12,1,10355,12,2,No,Non-Travel,4,3,3,2,2,3,2,Yes
E101260,43,Female,Married,Research & Development,4,2,Technical Degree,Laboratory Technician,5,4,3,2,3,2,17,2,18908,21,2,Yes,Travel_Rarely,1,4,1,3,4,3,5,No
E101261,46,Male,Married,Human Resources,7,3,Human Resources,Manager,3,0,0,0,0,8,6,1,14261,11,0,No,Travel_Rarely,3,3,2,4,3,3,2,Yes
E101262,38,Male,Single,Research & Development,21,3,Life Sciences,Manufacturing Director,2,7,3,0,5,7,16,0,9693,23,3,No,Travel_Rarely,4,4,2,4,4,3,4,No
E101263,28,Female,Married,Research & Development,26,1,Human Resources,Manager,2,5,3,0,1,1,19,0,11738,13,2,No,Travel_Rarely,3,1,3,4,4,3,1,Yes
E101264,57,Male,Married,Research & Development,14,5,Human Resources,Healthcare Representative,4,1,0,0,0,7,8,1,15118,12,2,Yes,Travel_Rarely,2,1,1,4,1,3,6,Yes
E101265,28,Female,Single,Research & Development,7,4,Other,Research Scientist,3,2,1,0,1,7,12,0,12957,14,3,No,Travel_Rarely,2,4,1,4,2,4,3,No
E101266,53,Male,Single,Sales,24,3,Marketing,Manager,4,0,0,0,0,1,7,2,18273,13,0,No,Travel_Rarely,3,2,2,3,1,3,4,No
E101267,56,Male,Single,Research & Development,8,1,Life Sciences,Manager,3,5,1,2,1,7,18,2,13149,25,0,No,Travel_Rarely,4,3,1,1,3,4,4,No
E101268,57,Male,Divorced,Sales,1,4,Technical Degree,Sales Representative,2,1,0,0,0,2,13,1,9189,25,3,No,Travel_Rarely,4,1,3,4,1,3,2,No
E101269,52,Male,Divorced,Sales,24,5,Medical,Sales Representative,4,4,1,0,3,6,10,1,14367,19,3,No,Travel_Rarely,2,2,3,4,2,3,1,No
