EmployeeKey,EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,DistanceFromHome,Education,EducationField,BusinessTravel,Attrition,MonthlyIncome,PercentSalaryHike,StockOptionLevel,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,OverTime,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ManagerChangesLast2Yrs,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,MonthlyIncome_was_missing,YearsSinceLastPromotion_was_missing,ManagerChangesLast2Yrs_was_missing
101109,E101109,18,Female,Single,Research & Development,Healthcare Representative,7,1,Human Resources,Travel_Rarely,Yes,15561.0,11.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,Yes,3,2,1,1.0,1,1.0,4,13,1,0,0,0
101110,E101110,49,Male,Single,Research & Development,Manager,23,5,Human Resources,Non-Travel,No,17080.0,18.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,No,5,11,5,5.0,8,0.0,2,12,1,0,0,0
101111,E101111,30,Male,Single,Sales,Sales Executive,15,3,Marketing,Travel_Rarely,Yes,6937.0,24.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,No,1,0,0,0.0,0,1.0,9,6,2,0,0,0
101112,E101112,47,Male,Married,Research & Development,Healthcare Representative,16,3,Technical Degree,Travel_Rarely,No,8684.0,11.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,No,1,2,1,0.0,0,1.0,4,16,4,0,0,0
101113,E101113,40,Male,Married,Research & Development,Manufacturing Director,27,1,Life Sciences,Travel_Frequently,No,9840.0,13.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,Yes,2,0,0,0.0,0,1.0,6,12,2,0,0,0
101114,E101114,36,Male,Divorced,Research & Development,Manager,8,5,Other,Non-Travel,No,6203.0,19.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,No,1,0,0,0.0,0,0.0,8,2,4,0,0,0
101115,E101115,49,Female,Single,Sales,Sales Executive,10,3,Technical Degree,Travel_Rarely,No,19823.0,14.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,No,5,0,0,0.0,0,2.0,1,8,6,0,0,0
101116,E101116,47,Female,Married,Research & Development,Laboratory Technician,4,3,Other,Travel_Rarely,No,10504.0,20.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,Yes,2,2,0,0.0,0,0.0,8,7,2,0,0,1
101117,E101117,46,Female,Married,Research & Development,Manufacturing Director,19,3,Technical Degree,Travel_Rarely,Yes,18578.0,23.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,Yes,4,5,3,0.0,1,1.0,9,12,5,0,0,0
101118,E101118,46,Male,Single,Sales,Manager,19,5,Technical Degree,Travel_Rarely,No,17381.0,19.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,No,4,1,0,0.0,0,0.0,5,13,3,0,0,0
101119,E101119,47,Female,Married,Human Resources,Manager,28,1,Human Resources,Travel_Rarely,No,12502.0,11.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,No,2,9,5,0.0,2,0.0,5,21,4,0,0,0
101120,E101120,33,Female,Single,Research & Development,Manager,21,3,Life Sciences,Travel_Rarely,No,8625.0,18.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,No,2,2,0,0.0,0,0.0,2,2,5,0,0,0
101121,E101121,57,Male,Married,Sales,Sales Executive,27,4,Unknown,Travel_Rarely,No,10159.0,13.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0,No,2,17,7,5.0,8,0.0,9,18,1,0,0,0
101122,E101122,36,Female,Married,Research & Development,Manufacturing Director,15,5,Marketing,Travel_Rarely,No,14198.0,21.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,Yes,3,15,13,4.0,13,0.0,8,20,1,0,0,0
101123,E101123,35,Male,Single,Research & Development,Laboratory Technician,14,2,Other,Travel_Frequently,No,20624.0,17.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,No,5,7,3,0.0,3,0.0,3,9,4,0,0,0
101124,E101124,18,Male,Single,Research & Development,Healthcare Representative,1,1,Human Resources,Travel_Frequently,No,18177.0,12.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,No,5,13,10,3.0,6,0.0,4,13,2,0,0,0
101125,E101125,31,Male,Married,Sales,Sales Executive,16,4,Other,Travel_Rarely,No,17519.0,23.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,No,4,6,5,1.0,3,0.0,2,11,6,0,0,0
101126,E101126,19,Male,Divorced,Sales,Sales Executive,10,3,Marketing,Travel_Frequently,No,16556.0,17.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,Yes,4,11,10,1.0,3,1.0,4,15,3,0,0,0
101127,E101127,45,Male,Married,Sales,Sales Representative,19,2,Marketing,Travel_Frequently,Yes,18355.0,17.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,Yes,4,1,0,0.0,0,2.0,7,13,3,0,0,0
101128,E101128,47,Female,Married,Research & Development,Laboratory Technician,22,1,Technical Degree,Travel_Rarely,No,5941.0,19.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,No,1,2,1,0.0,0,1.0,7,10,0,0,0,0
101129,E101129,55,Female,Married,Research & Development,Research Scientist,3,5,Marketing,Travel_Rarely,No,17457.0,12.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,No,4,6,5,3.0,3,0.0,7,11,4,0,0,0
101130,E101130,21,Female,Divorced,Sales,Sales Representative,5,2,Life Sciences,Travel_Rarely,No,13611.0,18.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,No,2,2,0,0.0,1,0.0,5,6,3,1,0,0
101131,E101131,18,Female,Divorced,Sales,Manager,9,2,Marketing,Travel_Frequently,No,18546.0,15.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,No,4,9,3,1.0,6,0.0,0,9,2,0,0,0
101132,E101132,25,Male,Married,Research & Development,Manager,18,4,Technical Degree,Travel_Rarely,No,12534.0,20.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,Yes,2,10,2,1.0,3,1.0,9,24,2,0,0,0
101133,E101133,46,Female,Married,Human Resources,Manager,11,1,Other,Travel_Frequently,No,13306.0,19.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,No,3,1,0,0.0,0,0.0,5,1,1,0,0,0
101134,E101134,56,Male,Divorced,Research & Development,Manufacturing Director,16,4,Marketing,Travel_Rarely,No,8814.0,18.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,No,1,8,7,0.0,2,1.0,9,18,3,0,0,0
101135,E101135,20,Male,Married,Human Resources,Human Resources,2,4,Human Resources,Travel_Rarely,Yes,5999.0,13.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,No,1,0,0,0.0,0,0.0,6,0,3,0,0,0
101136,E101136,49,Male,Married,Research & Development,Laboratory Technician,12,3,Human Resources,Travel_Rarely,No,18234.0,13.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,No,5,2,1,0.0,0,1.0,8,8,2,0,0,0
101137,E101137,27,Male,Single,Sales,Manager,22,5,Human Resources,Travel_Rarely,Yes,14508.0,21.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,Yes,3,3,2,0.0,1,1.0,7,8,1,0,0,0
101138,E101138,27,Male,Divorced,Research & Development,Research Scientist,6,2,Other,Travel_Frequently,Yes,11365.0,22.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,Yes,2,1,0,0.0,0,0.0,7,14,3,0,0,0
101139,E101139,36,Male,Divorced,Research & Development,Research Scientist,11,1,Medical,Travel_Rarely,No,12763.0,20.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,No,3,4,2,2.0,2,0.0,6,8,6,0,0,0
101140,E101140,51,Male,Single,Research & Development,Manager,27,5,Human Resources,Travel_Rarely,Yes,13611.0,18.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,No,1,4,0,0.0,3,0.0,1,7,6,1,0,0
101141,E101141,50,Female,Married,Human Resources,Human Resources,8,5,Human Resources,Non-Travel,No,11347.0,19.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,Yes,2,1,0,0.0,0,1.0,0,11,2,0,0,0
101142,E101142,40,Male,Married,Sales,Sales Representative,12,1,Medical,Travel_Rarely,No,16569.0,12.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,No,3,7,3,3.0,3,0.0,1,20,1,0,0,0
101143,E101143,45,Male,Single,Sales,Sales Executive,29,5,Other,Travel_Rarely,No,8654.0,13.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,No,1,4,2,1.0,1,2.0,5,16,1,0,0,0
101144,E101144,49,Male,Divorced,Research & Development,Laboratory Technician,27,3,Human Resources,Travel_Frequently,No,9911.0,24.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,No,2,1,0,0.0,0,0.0,1,13,2,0,0,0
101145,E101145,24,Female,Single,Sales,Sales Executive,2,5,Technical Degree,Travel_Rarely,Yes,9979.0,24.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,Yes,2,1,0,0.0,0,0.0,9,11,1,0,0,0
101146,E101146,46,Male,Single,Sales,Sales Representative,9,3,Other,Travel_Rarely,Yes,6833.0,18.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,Yes,1,10,9,2.0,9,0.0,3,17,5,0,0,0
101147,E101147,25,Male,Married,Sales,Sales Representative,15,2,Human Resources,Travel_Frequently,No,10333.0,12.0,0.0,3.0,2.0,4.0,3.0,4.0,2.0,Yes,2,9,5,3.0,4,1.0,9,19,5,0,0,0
101148,E101148,18,Male,Married,Sales,Sales Representative,2,2,Human Resources,Travel_Frequently,No,7424.0,18.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,No,1,1,0,0.0,0,2.0,2,8,1,0,0,0
101149,E101149,20,Male,Single,Research & Development,Manager,29,4,Medical,Travel_Rarely,No,15121.0,15.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,Yes,4,0,0,0.0,0,0.0,5,4,0,0,0,0
101150,E101150,41,Male,Married,Sales,Manager,1,3,Technical Degree,Travel_Rarely,No,18588.0,16.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,No,4,8,3,1.0,6,3.0,7,22,1,0,0,0
101151,E101151,40,Male,Married,Research & Development,Manufacturing Director,10,2,Other,Travel_Rarely,No,13611.0,,,,,,,,,,2,4,1,2.0,3,0.0,5,7,6,1,0,0
101152,E101152,25,Male,Single,Research & Development,Manager,2,5,Unknown,Non-Travel,Yes,11474.0,20.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,No,2,0,0,0.0,0,1.0,1,14,3,0,0,0
101153,E101153,54,Male,Single,Research & Development,Laboratory Technician,12,1,Life Sciences,Travel_Rarely,Yes,5700.0,25.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,No,1,4,1,0.0,3,0.0,4,5,1,0,0,0
101154,E101154,20,Male,Married,Sales,Sales Executive,23,1,Technical Degree,Travel_Rarely,Yes,9395.0,22.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,Yes,2,3,1,0.0,0,0.0,5,9,3,0,0,0
101155,E101155,50,Female,Single,Research & Development,Healthcare Representative,8,3,Marketing,Non-Travel,No,19512.0,14.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,No,5,7,4,3.0,3,1.0,8,11,2,0,0,0
101156,E101156,45,Male,Divorced,Sales,Sales Representative,5,4,Technical Degree,Travel_Frequently,No,13611.0,13.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,No,4,1,0,0.0,0,1.0,5,3,1,1,0,0
101157,E101157,25,Male,Divorced,Research & Development,Manager,22,5,Marketing,Travel_Frequently,Yes,11700.0,18.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,No,2,3,1,1.0,1,1.0,9,11,2,0,0,0
101158,E101158,51,Male,Divorced,Research & Development,Research Scientist,28,3,Marketing,Travel_Rarely,Yes,10850.0,19.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,No,2,0,0,0.0,0,0.0,4,8,4,0,0,0
101159,E101159,52,Female,Single,Research & Development,Research Scientist,1,1,Technical Degree,Travel_Rarely,No,15007.0,25.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,No,3,15,7,0.0,4,2.0,0,25,6,0,0,0
101160,E101160,49,Male,Divorced,Research & Development,Laboratory Technician,15,3,Medical,Travel_Rarely,No,12719.0,23.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,No,2,7,4,0.0,1,0.0,9,21,5,0,0,0
101161,E101161,41,Male,Married,Research & Development,Laboratory Technician,6,5,Technical Degree,Travel_Rarely,No,19486.0,25.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,No,5,6,4,1.0,1,1.0,4,16,1,0,0,0
101162,E101162,31,Female,Married,Research & Development,Healthcare Representative,12,2,Technical Degree,Travel_Rarely,No,18436.0,18.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,No,4,5,4,0.0,4,0.0,4,14,2,0,0,0
101163,E101163,49,Male,Single,Research & Development,Manager,8,5,Marketing,Travel_Rarely,No,12747.0,19.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,Yes,3,2,0,0.0,1,1.0,5,15,4,0,0,0
101164,E101164,60,Male,Single,Research & Development,Manager,13,2,Life Sciences,Non-Travel,No,9021.0,11.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,No,1,12,10,4.0,7,0.0,6,22,3,0,0,0
101165,E101165,33,Male,Married,Research & Development,Manufacturing Director,19,2,Marketing,Travel_Rarely,No,6454.0,15.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,No,1,0,0,0.0,0,0.0,3,7,3,0,0,0
101166,E101166,21,Female,Married,Research & Development,Manufacturing Director,27,2,Human Resources,Travel_Rarely,No,14345.0,22.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,No,4,8,5,3.0,5,0.0,6,8,5,0,0,0
101167,E101167,54,Male,Single,Human Resources,Manager,1,3,Technical Degree,Travel_Rarely,Yes,6654.0,17.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,Yes,1,1,0,0.0,0,2.0,4,12,5,0,0,0
101168,E101168,38,Female,Married,Human Resources,Human Resources,11,1,Other,Travel_Rarely,No,18307.0,18.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,No,5,1,0,0.0,0,1.0,5,3,6,0,0,0
101169,E101169,31,Female,Single,Research & Development,Manufacturing Director,20,3,Technical Degree,Travel_Frequently,No,10081.0,24.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,No,2,3,2,0.0,2,1.0,3,4,6,0,0,0
101170,E101170,48,Male,Married,Research & Development,Manufacturing Director,1,1,Medical,Travel_Rarely,No,14386.0,21.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,No,4,7,3,1.0,3,0.0,7,10,3,0,0,0
101171,E101171,35,Male,Married,Sales,Sales Executive,8,5,Other,Travel_Rarely,No,13936.0,12.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,No,3,9,4,5.0,5,0.0,8,10,3,0,0,0
101172,E101172,24,Male,Divorced,Human Resources,Manager,5,4,Marketing,Travel_Rarely,No,11393.0,22.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,No,2,4,3,1.0,0,1.0,1,15,3,0,0,0
101173,E101173,27,Male,Divorced,Sales,Manager,17,5,Medical,Travel_Rarely,No,7469.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,No,1,2,0,0.0,1,0.0,3,12,0,0,0,0
101174,E101174,24,Male,Married,Research & Development,Research Scientist,8,3,Technical Degree,Non-Travel,No,8862.0,24.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,No,1,14,4,6.0,11,0.0,7,21,6,0,0,0
101175,E101175,50,Female,Married,Sales,Manager,25,3,Marketing,Travel_Frequently,Yes,11040.0,14.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,No,3,1,0,0.0,0,0.0,7,1,5,0,0,0
101176,E101176,40,Female,Married,Sales,Manager,10,1,Marketing,Travel_Frequently,No,20337.0,17.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,No,5,8,2,0.0,6,1.0,8,11,2,0,0,0
101177,E101177,38,Unknown,Divorced,Research & Development,Manager,2,3,Human Resources,Travel_Rarely,No,14788.0,15.0,0.0,3.0,3.0,2.0,1.0,4.0,1.0,Yes,3,4,2,1.0,2,1.0,2,8,4,0,0,0
101178,E101178,36,Unknown,Married,Human Resources,Human Resources,9,2,Human Resources,Travel_Rarely,No,17668.0,11.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,No,4,2,1,0.0,1,1.0,0,15,4,0,0,0
101179,E101179,36,Female,Single,Sales,Manager,24,3,Life Sciences,Travel_Rarely,No,13620.0,23.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,No,3,0,0,0.0,0,1.0,8,9,1,0,0,0
101180,E101180,53,Female,Single,Research & Development,Healthcare Representative,23,1,Human Resources,Travel_Rarely,Yes,6746.0,24.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,No,1,2,0,1.0,1,2.0,0,5,2,0,0,0
101181,E101181,46,Female,Married,Sales,Sales Representative,3,1,Other,Travel_Rarely,No,18486.0,12.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,No,5,1,0,0.0,0,0.0,2,8,5,0,0,0
101182,E101182,35,Male,Married,Sales,Sales Representative,18,2,Marketing,Non-Travel,No,19739.0,15.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,No,5,0,0,0.0,0,2.0,2,1,0,0,0,0
101183,E101183,19,Female,Divorced,Research & Development,Healthcare Representative,7,1,Human Resources,Travel_Frequently,No,14690.0,16.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,No,3,0,0,0.0,0,0.0,8,8,0,0,0,0
101184,E101184,18,Male,Single,Research & Development,Manager,15,4,Life Sciences,Non-Travel,No,13362.0,11.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,No,4,2,1,0.0,1,0.0,0,3,2,0,0,0
101185,E101185,22,Male,Married,Sales,Manager,21,5,Technical Degree,Travel_Rarely,No,6999.0,22.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,No,1,4,3,1.0,3,0.0,6,5,3,0,0,0
101186,E101186,37,Male,Divorced,Research & Development,Laboratory Technician,22,3,Other,Non-Travel,No,10455.0,13.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,No,2,9,7,4.0,5,1.0,1,21,3,0,0,0
101187,E101187,28,Female,Divorced,Sales,Sales Representative,20,4,Human Resources,Travel_Rarely,No,18492.0,16.0,0.0,4.0,3.0,4.0,2.0,2.0,4.0,No,5,1,0,0.0,0,0.0,6,2,2,0,0,0
101188,E101188,59,Female,Married,Research & Development,Healthcare Representative,18,3,Marketing,Travel_Frequently,Yes,15103.0,16.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,Yes,3,2,0,0.0,1,1.0,0,13,5,0,0,0
101189,E101189,19,Male,Married,Human Resources,Manager,25,4,Technical Degree,Travel_Rarely,Yes,18235.0,17.0,0.0,3.0,1.0,3.0,4.0,4.0,1.0,Yes,4,2,1,0.0,1,4.0,9,11,4,0,0,0
101190,E101190,20,Male,Single,Human Resources,Human Resources,3,3,Marketing,Travel_Rarely,No,18440.0,20.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,No,4,3,0,1.0,2,0.0,9,10,3,0,0,0
101191,E101191,40,Male,Divorced,Research & Development,Research Scientist,28,2,Technical Degree,Travel_Rarely,No,7811.0,22.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,No,1,8,7,2.0,2,0.0,7,10,1,0,0,0
101192,E101192,29,Male,Single,Research & Development,Manufacturing Director,23,1,Other,Travel_Rarely,No,19741.0,24.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,Yes,5,4,2,1.0,3,0.0,9,13,5,0,0,0
101193,E101193,37,Male,Divorced,Human Resources,Human Resources,14,1,Marketing,Travel_Rarely,No,8354.0,24.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,No,1,9,6,0.0,5,1.0,9,19,5,0,0,0
101194,E101194,22,Male,Married,Sales,Sales Representative,24,2,Human Resources,Travel_Rarely,Yes,10464.0,13.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,No,2,3,0,0.0,2,2.0,1,16,0,0,0,0
101195,E101195,54,Female,Married,Research & Development,Laboratory Technician,2,4,Human Resources,Travel_Rarely,No,9991.0,11.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,No,2,4,2,1.0,2,0.0,2,13,6,0,0,1
101196,E101196,55,Male,Single,Human Resources,Manager,14,5,Life Sciences,Non-Travel,No,10597.0,23.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,Yes,2,2,0,0.0,0,0.0,7,16,3,0,0,0
101197,E101197,47,Male,Married,Sales,Sales Representative,22,4,Technical Degree,Travel_Rarely,No,19119.0,17.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,No,4,8,3,1.0,3,2.0,2,21,4,0,0,0
101198,E101198,26,Male,Married,Sales,Sales Representative,11,1,Life Sciences,Travel_Frequently,No,20788.0,22.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,Yes,5,12,6,0.0,6,0.0,0,19,5,0,0,0
101199,E101199,51,Female,Single,Human Resources,Human Resources,16,5,Medical,Travel_Rarely,Yes,7681.0,21.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,Yes,1,5,1,0.0,4,0.0,8,11,3,0,0,0
101200,E101200,52,Female,Married,Research & Development,Manager,8,3,Human Resources,Travel_Rarely,No,8309.0,13.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,Yes,1,8,4,3.0,6,1.0,7,17,3,0,0,0
101201,E101201,39,Female,Divorced,Sales,Sales Executive,7,5,Technical Degree,Travel_Frequently,No,7927.0,15.0,1.0,4.0,3.0,4.0,1.0,4.0,2.0,No,2,0,0,0.0,0,0.0,3,3,0,0,0,0
101202,E101202,41,Male,Married,Sales,Sales Representative,11,4,Other,Travel_Frequently,No,21342.0,14.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,5,11,9,0.0,7,3.0,7,17,1,0,0,0
101203,E101203,34,Male,Married,Research & Development,Healthcare Representative,3,2,Life Sciences,Travel_Rarely,No,19442.0,22.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,Yes,5,1,0,0.0,0,1.0,4,11,5,0,0,0
101204,E101204,27,Male,Single,Research & Development,Laboratory Technician,17,3,Other,Non-Travel,Yes,13611.0,25.0,0.0,4.0,3.0,3.0,2.0,4.0,3.0,Yes,3,1,0,0.0,0,0.0,2,8,6,1,0,0
101205,E101205,47,Female,Married,Research & Development,Manager,14,4,Unknown,Travel_Frequently,No,20924.0,11.0,0.0,3.0,3.0,4.0,3.0,2.0,2.0,No,5,0,0,0.0,0,1.0,0,5,1,0,0,0
101206,E101206,40,Female,Single,Human Resources,Manager,6,3,Other,Travel_Frequently,No,21320.0,22.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,No,5,16,10,7.0,6,0.0,9,21,4,0,0,0
101207,E101207,49,Female,Married,Sales,Sales Executive,8,5,Life Sciences,Travel_Rarely,No,7832.0,17.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,Yes,1,9,5,4.0,2,1.0,4,11,6,0,0,0
101208,E101208,34,Female,Divorced,Research & Development,Laboratory Technician,22,1,Medical,Travel_Frequently,No,21723.0,24.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,No,5,12,7,6.0,2,1.0,5,16,2,0,0,0
101209,E101209,34,Female,Married,Research & Development,Healthcare Representative,5,4,Life Sciences,Travel_Rarely,No,13611.0,,,,,,,,,,5,9,7,3.0,1,0.0,3,18,2,1,0,0
101210,E101210,31,Male,Single,Research & Development,Research Scientist,27,2,Marketing,Travel_Rarely,No,6651.0,14.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,Yes,1,3,1,0.0,2,1.0,6,4,6,0,0,0
101211,E101211,26,Female,Married,Sales,Manager,28,5,Human Resources,Travel_Rarely,Yes,18315.0,11.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,Yes,5,12,6,4.0,4,0.0,2,23,2,0,0,0
101212,E101212,57,Male,Married,Human Resources,Manager,8,4,Life Sciences,Travel_Frequently,No,7053.0,21.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,Yes,1,17,13,0.0,6,1.0,6,21,4,0,0,0
101213,E101213,19,Male,Married,Research & Development,Manager,2,2,Life Sciences,Travel_Rarely,No,11322.0,16.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,No,3,3,0,0.0,0,1.0,0,7,5,0,0,0
101214,E101214,42,Male,Divorced,Research & Development,Manufacturing Director,15,4,Medical,Travel_Rarely,No,15719.0,14.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,No,4,0,0,0.0,0,1.0,6,6,3,0,0,0
101215,E101215,56,Male,Divorced,Research & Development,Healthcare Representative,12,5,Marketing,Non-Travel,No,6131.0,23.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Yes,1,5,2,1.0,2,2.0,0,8,1,0,0,0
101216,E101216,26,Male,Married,Sales,Sales Representative,17,4,Life Sciences,Travel_Rarely,No,10788.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,Yes,1,18,11,2.0,5,1.0,0,31,1,0,0,0
101217,E101217,39,Male,Married,Research & Development,Research Scientist,1,3,Human Resources,Travel_Frequently,No,21165.0,25.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,No,5,10,8,0.0,6,0.0,1,20,3,0,0,0
101218,E101218,60,Male,Single,Research & Development,Laboratory Technician,15,5,Human Resources,Travel_Rarely,No,7739.0,12.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,No,1,9,3,3.0,6,1.0,1,14,5,0,0,0
101219,E101219,21,Male,Single,Research & Development,Laboratory Technician,14,4,Life Sciences,Travel_Rarely,No,10662.0,11.0,0.0,3.0,2.0,4.0,3.0,4.0,4.0,No,2,13,11,7.0,5,0.0,3,21,6,0,0,0
101220,E101220,43,Male,Married,Human Resources,Manager,20,1,Other,Travel_Rarely,No,10014.0,13.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,Yes,2,11,10,1.0,6,0.0,0,14,1,0,0,0
101221,E101221,46,Male,Married,Research & Development,Research Scientist,22,4,Other,Travel_Rarely,No,13442.0,20.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,No,3,7,4,2.0,3,1.0,3,17,5,0,0,0
101222,E101222,51,Male,Married,Research & Development,Manufacturing Director,16,3,Marketing,Travel_Frequently,Yes,8455.0,15.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,Yes,1,6,5,0.0,1,0.0,1,19,6,0,0,0
101223,E101223,40,Male,Married,Research & Development,Laboratory Technician,29,2,Human Resources,Travel_Rarely,No,19068.0,22.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,No,5,1,0,0.0,0,3.0,3,6,6,0,0,0
101224,E101224,54,Female,Single,Sales,Sales Executive,9,2,Other,Travel_Rarely,Yes,20528.0,19.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,Yes,5,4,3,0.0,3,1.0,3,16,6,0,0,0
101225,E101225,28,Female,Married,Research & Development,Manufacturing Director,1,2,Human Resources,Travel_Rarely,Yes,17448.0,24.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,Yes,4,3,1,1.0,2,0.0,8,14,1,0,0,0
101226,E101226,23,Female,Single,Research & Development,Laboratory Technician,28,1,Marketing,Travel_Rarely,No,15280.0,25.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,No,3,9,4,1.0,3,2.0,8,17,2,0,0,0
